Area,Year,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Dominican Republic,2008,Rice,48268.0,1410.0,5409.43,26.76
Dominican Republic,2008,Rice,48268.0,1410.0,5409.43,26.56
Dominican Republic,2008,Sweet potatoes,71031.0,1410.0,5409.43,26.76
Dominican Republic,2008,Sweet potatoes,71031.0,1410.0,5409.43,26.56
Dominican Republic,2008,Yams,69428.0,1410.0,5409.43,26.76
Dominican Republic,2008,Yams,69428.0,1410.0,5409.43,26.56
Dominican Republic,2009,Plantains and others,123255.0,1410.0,5975.25,26.91
Dominican Republic,2009,Plantains and others,123255.0,1410.0,5975.25,26.88
Dominican Republic,2009,Rice,42862.0,1410.0,5975.25,26.91
Dominican Republic,2009,Rice,42862.0,1410.0,5975.25,26.88
Dominican Republic,2009,Sweet potatoes,77468.0,1410.0,5975.25,26.91
Dominican Republic,2009,Sweet potatoes,77468.0,1410.0,5975.25,26.88
Dominican Republic,2009,Yams,70171.0,1410.0,5975.25,26.91
Dominican Republic,2009,Yams,70171.0,1410.0,5975.25,26.88
Dominican Republic,2010,Plantains and others,109770.0,1410.0,6316.61,26.93
Dominican Republic,2010,Plantains and others,109770.0,1410.0,6316.61,27.01
Dominican Republic,2010,Rice,47651.0,1410.0,6316.61,26.93
Dominican Republic,2010,Rice,47651.0,1410.0,6316.61,27.01
Dominican Republic,2010,Sweet potatoes,81343.0,1410.0,6316.61,26.93
Dominican Republic,2010,Sweet potatoes,81343.0,1410.0,6316.61,27.01
Dominican Republic,2010,Yams,69331.0,1410.0,6316.61,26.93
Dominican Republic,2010,Yams,69331.0,1410.0,6316.61,27.01
Dominican Republic,2011,Plantains and others,173430.0,1410.0,6316.61,26.79
Dominican Republic,2011,Plantains and others,173430.0,1410.0,6316.61,26.66
Dominican Republic,2011,Rice,50057.0,1410.0,6316.61,26.79
Dominican Republic,2011,Rice,50057.0,1410.0,6316.61,26.66
Dominican Republic,2011,Sweet potatoes,80907.0,1410.0,6316.61,26.79
Dominican Republic,2011,Sweet potatoes,80907.0,1410.0,6316.61,26.66
Dominican Republic,2011,Yams,67133.0,1410.0,6316.61,26.79
Dominican Republic,2011,Yams,67133.0,1410.0,6316.61,26.66
Dominican Republic,2012,Plantains and others,183778.0,1410.0,6316.61,26.87
Dominican Republic,2012,Plantains and others,183778.0,1410.0,6316.61,26.84
Dominican Republic,2012,Rice,41266.0,1410.0,6316.61,26.87
Dominican Republic,2012,Rice,41266.0,1410.0,6316.61,26.84
Dominican Republic,2012,Sweet potatoes,81007.0,1410.0,6316.61,26.87
Dominican Republic,2012,Sweet potatoes,81007.0,1410.0,6316.61,26.84
Dominican Republic,2012,Yams,66228.0,1410.0,6316.61,26.87
Dominican Republic,2012,Yams,66228.0,1410.0,6316.61,26.84
Dominican Republic,2013,Plantains and others,199939.0,1410.0,6316.61,26.51
Dominican Republic,2013,Plantains and others,199939.0,1410.0,6316.61,26.88
Dominican Republic,2013,Rice,45123.0,1410.0,6316.61,26.88
Dominican Republic,2013,Sweet potatoes,79812.0,1410.0,6316.61,26.51
Dominican Republic,2013,Sweet potatoes,79812.0,1410.0,6316.61,26.88
Dominican Republic,2013,Yams,63432.0,1410.0,6316.61,26.51
Dominican Republic,2013,Yams,63432.0,1410.0,6316.61,26.88
Ecuador,1990,Plantains and others,118358.0,2274.0,2537.0,21.82
Ecuador,1990,Plantains and others,118358.0,2274.0,2537.0,17.6
Ecuador,1990,Plantains and others,118358.0,2274.0,2537.0,22.12
Ecuador,1990,Rice,31218.0,2274.0,2537.0,21.82
Ecuador,1990,Rice,31218.0,2274.0,2537.0,17.6
Ecuador,1990,Rice,31218.0,2274.0,2537.0,22.12
Ecuador,1990,Sweet potatoes,59520.0,2274.0,2537.0,21.82
Ecuador,1990,Sweet potatoes,59520.0,2274.0,2537.0,17.6
Ecuador,1990,Sweet potatoes,59520.0,2274.0,2537.0,22.12
Ecuador,1991,Plantains and others,99852.0,2274.0,2377.0,21.91
Ecuador,1991,Plantains and others,99852.0,2274.0,2377.0,17.59
Ecuador,1991,Plantains and others,99852.0,2274.0,2377.0,22.18
Ecuador,1991,Rice,26921.0,2274.0,2377.0,21.91
Ecuador,1991,Rice,26921.0,2274.0,2377.0,17.59
Ecuador,1991,Rice,26921.0,2274.0,2377.0,22.18
Ecuador,1991,Sweet potatoes,26571.0,2274.0,2377.0,21.91
Ecuador,1991,Sweet potatoes,26571.0,2274.0,2377.0,17.59
Ecuador,1991,Sweet potatoes,26571.0,2274.0,2377.0,22.18
Ecuador,1992,Plantains and others,101582.0,2274.0,2012.0,21.94
Ecuador,1992,Plantains and others,101582.0,2274.0,2012.0,17.67
Ecuador,1992,Plantains and others,101582.0,2274.0,2012.0,22.19
Ecuador,1992,Rice,33254.0,2274.0,2012.0,17.67
Ecuador,1992,Rice,33254.0,2274.0,2012.0,22.19
Ecuador,1992,Sweet potatoes,28667.0,2274.0,2012.0,21.94
Ecuador,1992,Sweet potatoes,28667.0,2274.0,2012.0,17.67
Ecuador,1992,Sweet potatoes,28667.0,2274.0,2012.0,22.19
Ecuador,1993,Plantains and others,93053.0,2274.0,1844.0,21.86
Ecuador,1993,Plantains and others,93053.0,2274.0,1844.0,17.42
Ecuador,1993,Plantains and others,93053.0,2274.0,1844.0,22.15
Ecuador,1993,Rice,34804.0,2274.0,1844.0,17.42
Ecuador,1993,Rice,34804.0,2274.0,1844.0,22.15
Ecuador,1993,Sweet potatoes,36276.0,2274.0,1844.0,21.86
Ecuador,1993,Sweet potatoes,36276.0,2274.0,1844.0,17.42
Ecuador,1993,Sweet potatoes,36276.0,2274.0,1844.0,22.15
Ecuador,1994,Plantains and others,103690.0,2274.0,2670.0,21.46
Ecuador,1994,Plantains and others,103690.0,2274.0,2670.0,17.4
Ecuador,1994,Plantains and others,103690.0,2274.0,2670.0,21.8
Ecuador,1994,Rice,37385.0,2274.0,2670.0,17.4
Ecuador,1994,Rice,37385.0,2274.0,2670.0,21.8
Ecuador,1994,Sweet potatoes,48971.0,2274.0,2670.0,21.46
Ecuador,1994,Sweet potatoes,48971.0,2274.0,2670.0,17.4
Ecuador,1994,Sweet potatoes,48971.0,2274.0,2670.0,21.8
Ecuador,1995,Plantains and others,82605.0,2274.0,2658.0,21.96
Ecuador,1995,Plantains and others,82605.0,2274.0,2658.0,17.7
Ecuador,1995,Plantains and others,82605.0,2274.0,2658.0,22.19
Ecuador,1995,Rice,32622.0,2274.0,2658.0,17.7
Ecuador,1995,Rice,32622.0,2274.0,2658.0,22.19
Ecuador,1995,Sweet potatoes,35269.0,2274.0,2658.0,21.96
Ecuador,1995,Sweet potatoes,35269.0,2274.0,2658.0,17.7
Ecuador,1995,Sweet potatoes,35269.0,2274.0,2658.0,22.19
Ecuador,1996,Plantains and others,88953.0,2274.0,2407.0,21.34
Ecuador,1996,Plantains and others,88953.0,2274.0,2407.0,17.23
Ecuador,1996,Plantains and others,88953.0,2274.0,2407.0,21.69
Ecuador,1996,Rice,35620.0,2274.0,2407.0,21.34
Ecuador,1996,Rice,35620.0,2274.0,2407.0,17.23
Ecuador,1996,Rice,35620.0,2274.0,2407.0,21.69
Ecuador,1996,Sweet potatoes,36429.0,2274.0,2407.0,21.34
Ecuador,1996,Sweet potatoes,36429.0,2274.0,2407.0,17.23
Ecuador,1996,Sweet potatoes,36429.0,2274.0,2407.0,21.69
Ecuador,1997,Plantains and others,83753.0,2274.0,7612.0,22.88
Ecuador,1997,Plantains and others,83753.0,2274.0,7612.0,17.82
Ecuador,1997,Plantains and others,83753.0,2274.0,7612.0,23.0
Ecuador,1997,Rice,35876.0,2274.0,7612.0,22.88
Ecuador,1997,Rice,35876.0,2274.0,7612.0,17.82
Ecuador,1997,Rice,35876.0,2274.0,7612.0,23.0
Ecuador,1997,Sweet potatoes,38750.0,2274.0,7612.0,22.88
Ecuador,1997,Sweet potatoes,38750.0,2274.0,7612.0,17.82
Ecuador,1997,Sweet potatoes,38750.0,2274.0,7612.0,23.0
Ecuador,1998,Plantains and others,93279.0,2274.0,21500.0,22.59
Ecuador,1998,Plantains and others,93279.0,2274.0,21500.0,18.12
Ecuador,1998,Plantains and others,93279.0,2274.0,21500.0,22.72
Ecuador,1998,Rice,32060.0,2274.0,21500.0,18.12
Ecuador,1998,Rice,32060.0,2274.0,21500.0,22.72
Ecuador,1998,Sweet potatoes,17591.0,2274.0,21500.0,22.59
Ecuador,1998,Sweet potatoes,17591.0,2274.0,21500.0,18.12
Ecuador,1998,Sweet potatoes,17591.0,2274.0,21500.0,22.72
Ecuador,1999,Plantains and others,93936.0,2274.0,14216.0,21.21
Ecuador,1999,Plantains and others,93936.0,2274.0,14216.0,17.02
Ecuador,1999,Plantains and others,93936.0,2274.0,14216.0,21.43
Ecuador,1999,Rice,35225.0,2274.0,14216.0,21.21
Ecuador,1999,Rice,35225.0,2274.0,14216.0,17.02
Ecuador,1999,Rice,35225.0,2274.0,14216.0,21.43
Ecuador,1999,Sweet potatoes,56766.0,2274.0,14216.0,21.21
Ecuador,1999,Sweet potatoes,56766.0,2274.0,14216.0,17.02
Ecuador,1999,Sweet potatoes,56766.0,2274.0,14216.0,21.43
Ecuador,2000,Plantains and others,30460.0,2274.0,17948.0,21.34
Ecuador,2000,Plantains and others,30460.0,2274.0,17948.0,17.06
Ecuador,2000,Plantains and others,30460.0,2274.0,17948.0,21.46
Ecuador,2000,Rice,36812.0,2274.0,17948.0,17.06
Ecuador,2000,Rice,36812.0,2274.0,17948.0,21.46
Ecuador,2000,Sweet potatoes,29181.0,2274.0,17948.0,21.34
Ecuador,2000,Sweet potatoes,29181.0,2274.0,17948.0,17.06
Ecuador,2000,Sweet potatoes,29181.0,2274.0,17948.0,21.46
Ecuador,2001,Plantains and others,90347.0,2274.0,7344.0,21.51
Ecuador,2001,Plantains and others,90347.0,2274.0,7344.0,17.39
Ecuador,2001,Plantains and others,90347.0,2274.0,7344.0,21.88
Ecuador,2001,Rice,36000.0,2274.0,7344.0,21.51
Ecuador,2001,Rice,36000.0,2274.0,7344.0,17.39
Ecuador,2001,Rice,36000.0,2274.0,7344.0,21.88
Ecuador,2001,Sweet potatoes,28134.0,2274.0,7344.0,21.51
Ecuador,2001,Sweet potatoes,28134.0,2274.0,7344.0,17.39
Ecuador,2001,Sweet potatoes,28134.0,2274.0,7344.0,21.88
Ecuador,2002,Plantains and others,59057.0,2274.0,1302.49,22.23
Ecuador,2002,Plantains and others,59057.0,2274.0,1302.49,17.78
Ecuador,2002,Plantains and others,59057.0,2274.0,1302.49,22.47
Ecuador,2002,Rice,38746.0,2274.0,1302.49,22.23
Ecuador,2002,Rice,38746.0,2274.0,1302.49,17.78
Ecuador,2002,Rice,38746.0,2274.0,1302.49,22.47
Ecuador,2002,Sweet potatoes,13019.0,2274.0,1302.49,22.23
Ecuador,2002,Sweet potatoes,13019.0,2274.0,1302.49,17.78
Ecuador,2002,Sweet potatoes,13019.0,2274.0,1302.49,22.47
Ecuador,2004,Plantains and others,58351.0,2274.0,29799.84,22.04
Ecuador,2004,Plantains and others,58351.0,2274.0,29799.84,17.73
Ecuador,2004,Plantains and others,58351.0,2274.0,29799.84,22.33
Ecuador,2004,Rice,42187.0,2274.0,29799.84,22.04
Ecuador,2004,Rice,42187.0,2274.0,29799.84,17.73
Ecuador,2004,Rice,42187.0,2274.0,29799.84,22.33
Ecuador,2004,Sweet potatoes,25760.0,2274.0,29799.84,22.04
Ecuador,2004,Sweet potatoes,25760.0,2274.0,29799.84,17.73
Ecuador,2004,Sweet potatoes,25760.0,2274.0,29799.84,22.33
Ecuador,2005,Plantains and others,60846.0,2274.0,18391.23,21.82
Ecuador,2005,Plantains and others,60846.0,2274.0,18391.23,17.67
Ecuador,2005,Plantains and others,60846.0,2274.0,18391.23,22.21
Ecuador,2005,Rice,38989.0,2274.0,18391.23,17.67
Ecuador,2005,Rice,38989.0,2274.0,18391.23,22.21
Ecuador,2005,Sweet potatoes,30654.0,2274.0,18391.23,21.82
Ecuador,2005,Sweet potatoes,30654.0,2274.0,18391.23,17.67
Ecuador,2005,Sweet potatoes,30654.0,2274.0,18391.23,22.21
Ecuador,2006,Plantains and others,56123.0,2274.0,7953.42,22.09
Ecuador,2006,Plantains and others,56123.0,2274.0,7953.42,17.6
Ecuador,2006,Plantains and others,56123.0,2274.0,7953.42,22.31
Ecuador,2006,Rice,41986.0,2274.0,7953.42,22.09
Ecuador,2006,Rice,41986.0,2274.0,7953.42,17.6
Ecuador,2006,Rice,41986.0,2274.0,7953.42,22.31
Ecuador,2006,Sweet potatoes,18750.0,2274.0,7953.42,22.09
Ecuador,2006,Sweet potatoes,18750.0,2274.0,7953.42,17.6
Ecuador,2006,Sweet potatoes,18750.0,2274.0,7953.42,22.31
Ecuador,2007,Plantains and others,55969.0,2274.0,14156.16,21.68
Ecuador,2007,Plantains and others,55969.0,2274.0,14156.16,17.44
Ecuador,2007,Plantains and others,55969.0,2274.0,14156.16,21.99
Ecuador,2007,Rice,43555.0,2274.0,14156.16,17.44
Ecuador,2007,Rice,43555.0,2274.0,14156.16,21.99
Ecuador,2007,Sweet potatoes,18824.0,2274.0,14156.16,21.68
Ecuador,2007,Sweet potatoes,18824.0,2274.0,14156.16,17.44
Ecuador,2007,Sweet potatoes,18824.0,2274.0,14156.16,21.99
Ecuador,2008,Plantains and others,45571.0,2274.0,15396.14,21.72
Ecuador,2008,Plantains and others,45571.0,2274.0,15396.14,17.16
Ecuador,2008,Plantains and others,45571.0,2274.0,15396.14,21.89
Ecuador,2008,Rice,40639.0,2274.0,15396.14,17.16
Ecuador,2008,Rice,40639.0,2274.0,15396.14,21.89
Ecuador,2008,Sweet potatoes,21244.0,2274.0,15396.14,21.72
Ecuador,2008,Sweet potatoes,21244.0,2274.0,15396.14,17.16
Ecuador,2008,Sweet potatoes,21244.0,2274.0,15396.14,21.89
Ecuador,2009,Plantains and others,49631.0,2274.0,9666.87,22.01
Ecuador,2009,Plantains and others,49631.0,2274.0,9666.87,17.76
Ecuador,2009,Plantains and others,49631.0,2274.0,9666.87,22.42
Ecuador,2009,Rice,40004.0,2274.0,9666.87,17.76
Ecuador,2009,Rice,40004.0,2274.0,9666.87,22.42
Ecuador,2009,Sweet potatoes,18947.0,2274.0,9666.87,22.01
Ecuador,2009,Sweet potatoes,18947.0,2274.0,9666.87,17.76
Ecuador,2009,Sweet potatoes,18947.0,2274.0,9666.87,22.42
Ecuador,2010,Plantains and others,48375.0,2274.0,31637.12,21.98
Ecuador,2010,Plantains and others,48375.0,2274.0,31637.12,17.79
Ecuador,2010,Plantains and others,48375.0,2274.0,31637.12,22.3
Ecuador,2010,Rice,43399.0,2274.0,31637.12,21.98
Ecuador,2010,Rice,43399.0,2274.0,31637.12,17.79
Ecuador,2010,Rice,43399.0,2274.0,31637.12,22.3
Ecuador,2010,Sweet potatoes,18963.0,2274.0,31637.12,21.98
Ecuador,2010,Sweet potatoes,18963.0,2274.0,31637.12,17.79
Ecuador,2010,Sweet potatoes,18963.0,2274.0,31637.12,22.3
Ecuador,2011,Plantains and others,51321.0,2274.0,17529.44,21.78
Ecuador,2011,Plantains and others,51321.0,2274.0,17529.44,17.42
Ecuador,2011,Plantains and others,51321.0,2274.0,17529.44,22.11
Ecuador,2011,Rice,44792.0,2274.0,17529.44,21.78
Ecuador,2011,Rice,44792.0,2274.0,17529.44,17.42
Ecuador,2011,Rice,44792.0,2274.0,17529.44,22.11
Ecuador,2011,Sweet potatoes,19113.0,2274.0,17529.44,21.78
Ecuador,2011,Sweet potatoes,19113.0,2274.0,17529.44,17.42
Ecuador,2011,Sweet potatoes,19113.0,2274.0,17529.44,22.11
Ecuador,2012,Plantains and others,60942.0,2274.0,11469.74,21.86
Ecuador,2012,Plantains and others,60942.0,2274.0,11469.74,17.46
Ecuador,2012,Plantains and others,60942.0,2274.0,11469.74,22.16
Ecuador,2012,Rice,42178.0,2274.0,11469.74,21.86
Ecuador,2012,Rice,42178.0,2274.0,11469.74,17.46
Ecuador,2012,Rice,42178.0,2274.0,11469.74,22.16
Ecuador,2012,Sweet potatoes,19575.0,2274.0,11469.74,21.86
Ecuador,2012,Sweet potatoes,19575.0,2274.0,11469.74,17.46
Ecuador,2012,Sweet potatoes,19575.0,2274.0,11469.74,22.16
Ecuador,2013,Plantains and others,49591.0,2274.0,6471.77,21.69
Ecuador,2013,Plantains and others,49591.0,2274.0,6471.77,17.28
Ecuador,2013,Plantains and others,49591.0,2274.0,6471.77,21.94
Ecuador,2013,Rice,38210.0,2274.0,6471.77,21.69
Ecuador,2013,Rice,38210.0,2274.0,6471.77,17.28
Ecuador,2013,Rice,38210.0,2274.0,6471.77,21.94
Ecuador,2013,Sweet potatoes,19113.0,2274.0,6471.77,21.69
Ecuador,2013,Sweet potatoes,19113.0,2274.0,6471.77,17.28
Ecuador,2013,Sweet potatoes,19113.0,2274.0,6471.77,21.94
Egypt,1990,Rice,72663.0,51.0,13214.0,21.6
Egypt,1990,Sweet potatoes,257930.0,51.0,13214.0,20.73
Egypt,1990,Sweet potatoes,257930.0,51.0,13214.0,21.6
Egypt,1991,Rice,74554.0,51.0,8255.0,20.64
Egypt,1991,Rice,74554.0,51.0,8255.0,21.65
Egypt,1991,Sweet potatoes,270456.0,51.0,8255.0,20.64
Egypt,1991,Sweet potatoes,270456.0,51.0,8255.0,21.65
Egypt,1992,Rice,76511.0,51.0,6156.0,20.09
Egypt,1992,Rice,76511.0,51.0,6156.0,21.11
Egypt,1992,Sweet potatoes,241308.0,51.0,6156.0,20.09
Egypt,1992,Sweet potatoes,241308.0,51.0,6156.0,21.11
Egypt,1993,Rice,77184.0,51.0,4175.0,20.74
Egypt,1993,Rice,77184.0,51.0,4175.0,21.79
Egypt,1993,Sweet potatoes,260629.0,51.0,4175.0,20.74
Egypt,1993,Sweet potatoes,260629.0,51.0,4175.0,21.79
Egypt,1994,Rice,79130.0,51.0,4283.0,21.1
Egypt,1994,Rice,79130.0,51.0,4283.0,22.02
Egypt,1994,Sweet potatoes,247138.0,51.0,4283.0,21.1
Egypt,1994,Sweet potatoes,247138.0,51.0,4283.0,22.02
Egypt,1995,Rice,81356.0,51.0,4391.0,21.56
Egypt,1995,Sweet potatoes,259786.0,51.0,4391.0,20.62
Egypt,1995,Sweet potatoes,259786.0,51.0,4391.0,21.56
Egypt,1996,Rice,82910.0,51.0,4499.0,21.88
Egypt,1996,Sweet potatoes,231357.0,51.0,4499.0,20.85
Egypt,1996,Sweet potatoes,231357.0,51.0,4499.0,21.88
Egypt,1997,Rice,84152.0,51.0,4607.0,21.45
Egypt,1997,Sweet potatoes,224888.0,51.0,4607.0,20.52
Egypt,1997,Sweet potatoes,224888.0,51.0,4607.0,21.45
Egypt,1998,Rice,86401.0,51.0,4715.0,21.29
Egypt,1998,Rice,86401.0,51.0,4715.0,22.36
Egypt,1998,Sweet potatoes,240060.0,51.0,4715.0,21.29
Egypt,1998,Sweet potatoes,240060.0,51.0,4715.0,22.36
Egypt,1999,Rice,88780.0,51.0,4823.0,22.28
Egypt,1999,Sweet potatoes,240545.0,51.0,4823.0,21.46
Egypt,1999,Sweet potatoes,240545.0,51.0,4823.0,22.28
Egypt,2000,Rice,91025.0,51.0,4931.0,20.74
Egypt,2000,Rice,91025.0,51.0,4931.0,21.49
Egypt,2000,Sweet potatoes,273327.0,51.0,4931.0,20.74
Egypt,2000,Sweet potatoes,273327.0,51.0,4931.0,21.49
Egypt,2001,Rice,92833.0,51.0,5039.0,22.33
Egypt,2001,Sweet potatoes,266543.0,51.0,5039.0,21.45
Egypt,2001,Sweet potatoes,266543.0,51.0,5039.0,22.33
Egypt,2002,Rice,93889.0,51.0,5147.0,21.46
Egypt,2002,Rice,93889.0,51.0,5147.0,22.41
Egypt,2002,Sweet potatoes,276970.0,51.0,5147.0,21.46
Egypt,2002,Sweet potatoes,276970.0,51.0,5147.0,22.41
Egypt,2004,Rice,98384.0,51.0,5363.0,21.06
Egypt,2004,Rice,98384.0,51.0,5363.0,22.08
Egypt,2004,Sweet potatoes,281242.0,51.0,5363.0,21.06
Egypt,2004,Sweet potatoes,281242.0,51.0,5363.0,22.08
Egypt,2005,Rice,99874.0,51.0,5471.0,21.08
Egypt,2005,Rice,99874.0,51.0,5471.0,22.01
Egypt,2005,Sweet potatoes,175000.0,51.0,5471.0,21.08
Egypt,2005,Sweet potatoes,175000.0,51.0,5471.0,22.01
Egypt,2006,Rice,100750.0,51.0,9781.0,21.15
Egypt,2006,Rice,100750.0,51.0,9781.0,22.05
Egypt,2006,Sweet potatoes,119702.0,51.0,9781.0,21.15
Egypt,2006,Sweet potatoes,119702.0,51.0,9781.0,22.05
Egypt,2007,Rice,97675.0,51.0,9105.0,21.51
Egypt,2007,Rice,97675.0,51.0,9105.0,22.36
Egypt,2007,Sweet potatoes,298171.0,51.0,9105.0,21.51
Egypt,2007,Sweet potatoes,298171.0,51.0,9105.0,22.36
Egypt,2008,Rice,97349.0,51.0,9527.0,22.64
Egypt,2008,Sweet potatoes,276425.0,51.0,9527.0,21.74
Egypt,2008,Sweet potatoes,276425.0,51.0,9527.0,22.64
Egypt,2009,Rice,95930.0,51.0,9013.0,22.63
Egypt,2009,Sweet potatoes,285425.0,51.0,9013.0,21.67
Egypt,2009,Sweet potatoes,285425.0,51.0,9013.0,22.63
Egypt,2010,Rice,94217.0,51.0,11590.0,22.46
Egypt,2010,Rice,94217.0,51.0,11590.0,23.72
Egypt,2010,Sweet potatoes,306078.0,51.0,11590.0,22.46
Egypt,2010,Sweet potatoes,306078.0,51.0,11590.0,23.72
Egypt,2011,Rice,95670.0,51.0,12945.0,21.99
Egypt,2011,Sweet potatoes,318249.0,51.0,12945.0,21.18
Egypt,2011,Sweet potatoes,318249.0,51.0,12945.0,21.99
Egypt,2012,Rice,95296.0,51.0,13991.0,22.48
Egypt,2012,Sweet potatoes,323485.0,51.0,13991.0,21.55
Egypt,2012,Sweet potatoes,323485.0,51.0,13991.0,22.48
Egypt,2013,Rice,95865.0,51.0,13653.0,21.44
Egypt,2013,Rice,95865.0,51.0,13653.0,22.91
Egypt,2013,Sweet potatoes,336781.0,51.0,13653.0,21.44
Egypt,2013,Sweet potatoes,336781.0,51.0,13653.0,22.91
El Salvador,1990,Plantains and others,111714.0,1784.0,2524.0,26.06
El Salvador,1990,Rice,43271.0,1784.0,2524.0,26.06
El Salvador,1990,Sweet potatoes,64286.0,1784.0,2524.0,26.06
El Salvador,1991,Plantains and others,111786.0,1784.0,4096.0,26.08
El Salvador,1991,Sweet potatoes,62941.0,1784.0,4096.0,26.08
El Salvador,1992,Plantains and others,109740.0,1784.0,3940.77,26.22
El Salvador,1992,Sweet potatoes,61333.0,1784.0,3940.77,26.22
El Salvador,1993,Plantains and others,106557.0,1784.0,3785.54,26.12
El Salvador,1993,Sweet potatoes,64000.0,1784.0,3785.54,26.12
El Salvador,1994,Plantains and others,97402.0,1784.0,3630.31,26.33
El Salvador,1994,Sweet potatoes,61250.0,1784.0,3630.31,26.33
El Salvador,1995,Plantains and others,119791.0,1784.0,3475.08,26.05
El Salvador,1995,Rice,53291.0,1784.0,3475.08,26.05
El Salvador,1995,Sweet potatoes,62500.0,1784.0,3475.08,26.05
El Salvador,1996,Plantains and others,64137.0,1784.0,3319.85,25.77
El Salvador,1996,Rice,51627.0,1784.0,3319.85,25.77
El Salvador,1996,Sweet potatoes,62845.0,1784.0,3319.85,25.77
El Salvador,1997,Plantains and others,126495.0,1784.0,3164.62,26.48
El Salvador,1997,Rice,44419.0,1784.0,3164.62,26.48
El Salvador,1997,Sweet potatoes,62976.0,1784.0,3164.62,26.48
El Salvador,1998,Plantains and others,147857.0,1784.0,3009.39,26.48
El Salvador,1998,Rice,49760.0,1784.0,3009.39,26.48
El Salvador,1998,Sweet potatoes,64706.0,1784.0,3009.39,26.48
El Salvador,1999,Plantains and others,134056.0,1784.0,2854.16,25.67
El Salvador,1999,Rice,52531.0,1784.0,2854.16,25.67
El Salvador,1999,Sweet potatoes,63112.0,1784.0,2854.16,25.67
El Salvador,2000,Plantains and others,312986.0,1784.0,2698.93,25.78
El Salvador,2000,Sweet potatoes,63105.0,1784.0,2698.93,25.78
El Salvador,2001,Plantains and others,311689.0,1784.0,2543.7,25.92
El Salvador,2001,Rice,60284.0,1784.0,2543.7,25.92
El Salvador,2001,Sweet potatoes,62931.0,1784.0,2543.7,25.92
El Salvador,2002,Plantains and others,311690.0,1784.0,2388.47,26.12
El Salvador,2002,Rice,59384.0,1784.0,2388.47,26.12
El Salvador,2002,Sweet potatoes,62852.0,1784.0,2388.47,26.12
El Salvador,2004,Plantains and others,312202.0,1784.0,2078.01,26.2
El Salvador,2004,Sweet potatoes,62585.0,1784.0,2078.01,26.2
El Salvador,2005,Plantains and others,312125.0,1784.0,1922.78,26.07
El Salvador,2005,Sweet potatoes,62409.0,1784.0,1922.78,26.07
El Salvador,2006,Plantains and others,311678.0,1784.0,2265.72,26.14
El Salvador,2006,Rice,73941.0,1784.0,2265.72,26.14
El Salvador,2006,Sweet potatoes,62251.0,1784.0,2265.72,26.14
El Salvador,2007,Plantains and others,311711.0,1784.0,1940.78,26.02
El Salvador,2007,Rice,74651.0,1784.0,1940.78,26.02
El Salvador,2007,Sweet potatoes,63889.0,1784.0,1940.78,26.02
El Salvador,2008,Plantains and others,311771.0,1784.0,3899.48,25.71
El Salvador,2008,Sweet potatoes,61614.0,1784.0,3899.48,25.71
El Salvador,2009,Plantains and others,312073.0,1784.0,3333.88,26.21
El Salvador,2009,Rice,69016.0,1784.0,3333.88,26.21
El Salvador,2009,Sweet potatoes,61191.0,1784.0,3333.88,26.21
El Salvador,2010,Plantains and others,221778.0,1784.0,3598.59,25.96
El Salvador,2010,Rice,70136.0,1784.0,3598.59,25.96
El Salvador,2010,Sweet potatoes,60767.0,1784.0,3598.59,25.96
El Salvador,2011,Plantains and others,111171.0,1784.0,3231.13,25.95
El Salvador,2011,Sweet potatoes,60343.0,1784.0,3231.13,25.95
El Salvador,2012,Plantains and others,143831.0,1784.0,2595.16,26.04
El Salvador,2012,Sweet potatoes,58333.0,1784.0,2595.16,26.04
El Salvador,2013,Plantains and others,153680.0,1784.0,6005.08,26.36
El Salvador,2013,Rice,61615.0,1784.0,6005.08,26.36
El Salvador,2013,Sweet potatoes,58333.0,1784.0,6005.08,26.36
France,1990,Rice,59461.0,867.0,97701.0,11.96
France,1995,Rice,48627.0,867.0,84011.0,11.69
France,1999,Rice,60915.0,867.0,114695.0,11.83
France,2001,Rice,53603.0,867.0,99694.0,11.37
France,2002,Rice,56910.0,867.0,82448.0,11.87
France,2004,Rice,57098.0,867.0,76099.0,11.34
France,2006,Rice,54756.0,867.0,71612.0,11.79
France,2007,Rice,46354.0,867.0,77255.0,11.75
France,2009,Rice,57406.0,867.0,63676.0,11.46
France,2010,Rice,50432.0,867.0,61903.0,10.41
France,2011,Rice,56263.0,867.0,61039.0,12.33
France,2012,Rice,55947.0,867.0,63547.59,11.22
France,2013,Rice,39400.0,867.0,66497.29,11.01
Ghana,1990,Plantains and others,61890.0,1187.0,65.8,26.73
Ghana,1990,Yams,73451.0,1187.0,65.8,26.73
Ghana,1991,Plantains and others,67914.0,1187.0,65.8,26.6
Ghana,1991,Yams,115790.0,1187.0,65.8,26.6
Ghana,1992,Plantains and others,68873.0,1187.0,65.8,26.47
Ghana,1992,Rice,16499.0,1187.0,65.8,26.47
Ghana,1992,Yams,104034.0,1187.0,65.8,26.47
Ghana,1993,Plantains and others,80432.0,1187.0,65.8,26.67
Ghana,1993,Rice,20389.0,1187.0,65.8,26.67
Ghana,1993,Yams,131606.0,1187.0,65.8,26.67
Ghana,1994,Plantains and others,80365.0,1187.0,65.8,26.62
